txn_id,account_id,txn_date,txn_type,amount
27538,195,2024-02-17,FEE,137.16
27539,7207,2024-12-17,DEPOSIT,163.9
27540,7208,2023-10-17,TRANSFER,427.59
27541,16,2023-01-08,WITHDRAWAL,953.87
27542,3153,2024-11-13,TRANSFER,537.14
27543,3675,2025-06-26,FEE,305.61
27544,5770,2024-06-28,WITHDRAWAL,137.62
27545,6837,2023-03-21,WITHDRAWAL,865.21
27546,6209,2024-03-29,INTEREST,759.95
27547,5235,2024-12-30,FEE,211.19
27548,3634,2025-01-31,WITHDRAWAL,333.95
27549,4381,2025-01-14,TRANSFER,359.86
27550,146,2024-08-09,WITHDRAWAL,575.96
27551,5812,2024-02-13,FEE,441.45
27552,1440,2025-02-18,DEPOSIT,173.37
27553,4069,2023-01-22,WITHDRAWAL,178.53
27554,1899,2024-01-28,WITHDRAWAL,1311.24
27555,3745,2024-11-09,TRANSFER,384.56
27556,7547,2025-06-25,DEPOSIT,163.3
27557,1494,2023-03-28,TRANSFER,554.53
27558,1899,2023-05-10,TRANSFER,87.94
27559,6411,2024-07-17,INTEREST,297.81
27560,5733,2025-03-28,TRANSFER,488.31
27561,7581,2025-04-03,DEPOSIT,1593.76
27562,2708,2025-05-11,WITHDRAWAL,217.28
27563,5782,2024-01-20,INTEREST,948.28
27564,4832,2023-12-25,FEE,421.09
27565,7154,2023-01-20,TRANSFER,1334.88
27566,5832,2024-10-24,WITHDRAWAL,240.94
27567,7126,2023-04-24,TRANSFER,425.22
27568,4495,2025-06-03,DEPOSIT,114.45
27569,6435,2024-02-27,TRANSFER,521.71
27570,80,2024-12-10,FEE,198.63
27571,4468,2023-04-23,TRANSFER,196.75
27572,7788,2025-06-29,FEE,1058.35
27573,5597,2023-09-28,FEE,186.26
27574,1186,2024-08-03,TRANSFER,929.21
27575,7316,2023-12-17,INTEREST,509.77
27576,5625,2025-04-18,INTEREST,718.43
27577,3060,2025-04-02,DEPOSIT,1650.32
27578,3277,2025-03-09,TRANSFER,194.35
27579,6968,2023-09-10,TRANSFER,1587.95
27580,5939,2024-02-25,INTEREST,314.6
27581,3021,2024-02-15,FEE,771.51
27582,3935,2023-10-29,FEE,448.76
27583,5717,2024-07-09,INTEREST,208.87
27584,4146,2023-06-03,WITHDRAWAL,637.25
27585,1438,2023-11-15,INTEREST,355.57
27586,2169,2024-09-27,INTEREST,233.02
27587,5104,2023-08-19,TRANSFER,390.68
27588,3737,2024-03-09,TRANSFER,296.48
27589,458,2024-05-10,DEPOSIT,573.36
27590,7367,2024-07-01,WITHDRAWAL,501.62
27591,2274,2025-05-18,INTEREST,151.9
27592,3332,2025-05-09,WITHDRAWAL,640.22
27593,5695,2023-10-18,WITHDRAWAL,252.82
27594,2326,2024-03-26,FEE,620.9
27595,7993,2025-04-30,INTEREST,127.85
27596,5085,2023-06-07,FEE,444.32
27597,5814,2023-08-07,DEPOSIT,78.39
27598,2052,2023-09-03,TRANSFER,276.93
27599,7361,2024-02-05,DEPOSIT,646.08
27600,1791,2023-05-20,DEPOSIT,716.14
27601,3376,2023-02-02,DEPOSIT,1766.54
27602,5015,2025-02-06,INTEREST,186.62
27603,151,2023-10-15,INTEREST,419.22
27604,2054,2023-12-28,WITHDRAWAL,2074.19
27605,3525,2024-05-11,INTEREST,1128.78
27606,1984,2023-11-11,WITHDRAWAL,471.87
27607,7383,2023-02-12,INTEREST,183.65
27608,1766,2023-01-15,TRANSFER,176.52
27609,7495,2023-07-14,FEE,1486.86
27610,3717,2023-04-25,FEE,978.02
27611,6140,2024-11-20,FEE,296.95
27612,4001,2023-12-13,DEPOSIT,1016.3
27613,922,2024-11-28,FEE,216.34
27614,955,2025-01-26,FEE,287.51
27615,85,2024-01-28,DEPOSIT,337.75
27616,418,2023-06-16,DEPOSIT,418.98
27617,4250,2025-06-23,FEE,331.67
27618,2762,2025-06-12,DEPOSIT,10.39
27619,706,2025-02-01,DEPOSIT,636.56
27620,7700,2024-03-30,INTEREST,254.93
27621,3342,2024-01-19,FEE,637.41
27622,5366,2024-03-17,DEPOSIT,261.64
27623,373,2024-09-23,DEPOSIT,261.68
27624,1095,2023-02-06,TRANSFER,97.84
27625,3274,2024-01-25,FEE,241.76
27626,7519,2023-08-24,FEE,139.21
27627,904,2024-01-22,WITHDRAWAL,305.57
27628,6202,2025-01-04,TRANSFER,718.49
27629,4865,2024-02-01,FEE,245.99
27630,4317,2023-03-23,WITHDRAWAL,479.37
27631,1183,2023-01-02,DEPOSIT,980.04
27632,7816,2023-12-14,TRANSFER,355.03
27633,5328,2024-10-12,WITHDRAWAL,502.56
27634,2286,2024-09-12,WITHDRAWAL,230.43
27635,2899,2023-03-10,DEPOSIT,148.83
27636,1754,2025-02-17,INTEREST,577.39
27637,7356,2023-10-20,FEE,268.18
27638,2750,2024-01-09,FEE,347.46
27639,4490,2025-02-05,WITHDRAWAL,445.28
27640,1810,2024-11-08,TRANSFER,196.51
27641,5374,2024-03-02,TRANSFER,443.78
27642,7874,2023-07-20,DEPOSIT,189.48
27643,5093,2023-01-03,INTEREST,1057.88
27644,2397,2023-05-23,TRANSFER,603.98
27645,322,2023-02-26,DEPOSIT,644.6
27646,1204,2023-10-26,TRANSFER,152.43
27647,7039,2025-01-16,DEPOSIT,876.92
27648,3672,2025-04-26,TRANSFER,339.59
27649,4873,2023-07-14,INTEREST,905.21
27650,5483,2024-10-09,WITHDRAWAL,254.73
27651,7472,2023-11-05,WITHDRAWAL,753.0
27652,7550,2023-07-25,DEPOSIT,648.71
27653,6972,2023-09-29,WITHDRAWAL,1009.16
27654,126,2025-04-29,FEE,114.01
27655,5102,2023-10-24,INTEREST,617.75
27656,2422,2023-06-18,INTEREST,350.53
27657,5300,2024-11-25,WITHDRAWAL,583.1
27658,6699,2024-02-10,INTEREST,1178.54
27659,2763,2023-07-09,FEE,1541.8
27660,6962,2025-05-09,WITHDRAWAL,462.83
27661,3691,2023-01-01,FEE,507.58
27662,3160,2024-02-02,TRANSFER,645.41
27663,6143,2025-06-21,FEE,633.02
27664,3598,2024-10-27,DEPOSIT,625.79
27665,3315,2024-09-24,WITHDRAWAL,679.06
27666,2578,2025-05-03,FEE,922.44
27667,7396,2023-01-11,INTEREST,681.33
27668,4173,2025-02-02,DEPOSIT,891.43
27669,4386,2023-02-05,TRANSFER,300.43
27670,2899,2023-09-13,WITHDRAWAL,112.71
27671,3625,2024-01-10,DEPOSIT,296.1
27672,2167,2024-11-13,TRANSFER,266.76
27673,1611,2024-01-07,WITHDRAWAL,9.41
27674,1919,2024-08-21,INTEREST,1112.77
27675,5297,2023-08-10,WITHDRAWAL,301.87
27676,218,2024-10-14,TRANSFER,117.29
27677,7749,2025-03-08,WITHDRAWAL,1443.71
27678,4821,2024-06-11,FEE,656.96
27679,5001,2023-12-28,FEE,532.59
27680,2864,2024-07-05,FEE,792.64
27681,3084,2023-10-26,TRANSFER,313.28
27682,4033,2023-01-19,INTEREST,579.95
27683,5233,2023-07-21,FEE,1175.05
27684,3854,2023-04-05,TRANSFER,261.09
27685,2368,2023-05-17,TRANSFER,383.83
27686,2074,2023-01-06,DEPOSIT,1149.68
27687,391,2023-07-28,DEPOSIT,91.34
27688,4151,2025-05-01,WITHDRAWAL,112.34
27689,5947,2025-01-12,TRANSFER,682.24
27690,7376,2024-04-16,TRANSFER,863.28
27691,5711,2023-12-14,FEE,446.36
27692,5560,2024-02-08,TRANSFER,511.49
27693,5956,2024-11-21,FEE,434.95
27694,3998,2024-03-12,INTEREST,352.72
27695,4247,2024-05-23,TRANSFER,247.32
27696,6102,2025-06-23,FEE,927.32
27697,463,2023-03-29,FEE,438.79
27698,5009,2023-06-02,INTEREST,721.15
27699,6018,2024-09-28,FEE,938.37
27700,1352,2024-12-28,FEE,280.34
27701,5318,2024-12-12,TRANSFER,736.63
27702,935,2023-02-28,DEPOSIT,900.79
27703,5624,2023-07-08,FEE,254.48
27704,1244,2023-04-15,TRANSFER,544.19
27705,3376,2024-07-23,DEPOSIT,598.36
27706,511,2024-11-11,INTEREST,945.72
27707,4869,2024-05-18,TRANSFER,608.0
27708,3605,2024-09-07,DEPOSIT,377.76
27709,3762,2023-06-09,FEE,522.96
27710,4500,2025-01-17,WITHDRAWAL,984.39
27711,6507,2023-06-19,INTEREST,800.83
27712,4066,2023-03-14,DEPOSIT,253.57
27713,3143,2024-08-02,INTEREST,254.67
27714,2910,2023-07-06,WITHDRAWAL,121.39
27715,5214,2024-11-14,DEPOSIT,816.09
27716,2767,2025-02-12,TRANSFER,572.13
27717,4571,2024-04-20,TRANSFER,309.42
27718,1609,2024-11-16,DEPOSIT,1111.12
27719,1691,2024-04-05,TRANSFER,430.23
27720,770,2025-02-17,FEE,603.65
27721,228,2025-05-22,INTEREST,250.64
27722,2395,2024-04-11,WITHDRAWAL,628.09
27723,7343,2024-07-27,FEE,253.64
27724,808,2024-02-27,TRANSFER,1534.65
27725,6361,2024-02-19,FEE,540.64
27726,548,2023-11-15,TRANSFER,567.65
27727,4072,2024-03-26,TRANSFER,271.75
27728,5517,2024-10-01,INTEREST,381.9
27729,1893,2024-04-02,WITHDRAWAL,392.52
27730,724,2023-03-21,INTEREST,743.35
27731,3062,2024-02-17,TRANSFER,164.87
27732,7830,2024-03-01,FEE,414.72
27733,2322,2024-06-25,DEPOSIT,120.93
27734,115,2024-04-03,DEPOSIT,751.69
27735,2251,2023-10-01,WITHDRAWAL,109.54
27736,6662,2023-05-01,INTEREST,778.48
27737,4036,2024-07-31,DEPOSIT,223.71
27738,5955,2024-03-19,FEE,304.87
27739,1149,2024-09-29,WITHDRAWAL,481.6
27740,6452,2024-09-19,FEE,630.88
27741,5318,2023-08-13,TRANSFER,356.05
27742,1743,2025-05-28,WITHDRAWAL,65.1
27743,7683,2023-01-13,INTEREST,502.03
27744,2961,2025-05-18,TRANSFER,719.49
27745,3550,2024-09-12,DEPOSIT,132.88
27746,4991,2023-10-12,WITHDRAWAL,403.45
27747,4162,2024-08-12,INTEREST,342.74
27748,7097,2024-12-11,TRANSFER,558.44
27749,4304,2024-12-08,TRANSFER,612.6
27750,278,2024-08-17,TRANSFER,336.89
27751,4721,2024-12-31,FEE,119.97
27752,139,2024-08-31,INTEREST,384.27
27753,676,2023-02-19,INTEREST,558.49
27754,7477,2023-01-04,TRANSFER,139.27
27755,2380,2023-08-09,INTEREST,21.16
27756,5288,2024-05-07,TRANSFER,397.31
27757,2595,2024-02-18,DEPOSIT,276.76
27758,1067,2023-10-08,DEPOSIT,83.81
27759,1837,2024-01-01,FEE,648.99
27760,2937,2025-05-23,INTEREST,515.39
27761,681,2025-02-25,TRANSFER,574.42
27762,2880,2024-03-30,WITHDRAWAL,550.38
27763,4367,2023-06-29,FEE,323.56
27764,2348,2024-01-01,DEPOSIT,533.13
27765,1066,2025-05-27,TRANSFER,436.26
27766,4795,2023-06-15,DEPOSIT,114.54
27767,1621,2024-10-17,INTEREST,823.21
27768,7684,2024-10-19,FEE,577.02
27769,5447,2024-12-23,WITHDRAWAL,300.05
27770,4381,2024-04-05,WITHDRAWAL,120.16
27771,5033,2024-12-03,FEE,493.7
27772,6406,2023-04-13,WITHDRAWAL,271.34
27773,1959,2025-05-27,INTEREST,1308.02
27774,5841,2024-06-12,FEE,161.61
27775,3044,2025-04-19,INTEREST,416.4
27776,3327,2024-07-30,WITHDRAWAL,895.4
27777,6338,2023-09-26,TRANSFER,2173.29
27778,6225,2023-06-24,DEPOSIT,670.36
27779,7773,2023-06-05,DEPOSIT,363.94
27780,4507,2023-03-23,DEPOSIT,691.61
27781,7307,2023-11-02,WITHDRAWAL,492.04
27782,730,2023-09-08,FEE,221.82
27783,4852,2025-06-13,DEPOSIT,449.08
27784,7669,2024-11-16,TRANSFER,342.18
27785,7271,2024-09-09,FEE,291.63
27786,5664,2025-04-04,DEPOSIT,1403.66
27787,1394,2023-06-17,DEPOSIT,520.86
27788,2903,2025-02-18,INTEREST,934.12
27789,51,2024-01-11,INTEREST,303.19
27790,7406,2023-07-05,WITHDRAWAL,329.95
27791,40,2024-07-26,WITHDRAWAL,189.8
27792,6023,2025-01-04,FEE,384.54
27793,769,2023-03-01,DEPOSIT,360.37
27794,2969,2024-06-11,DEPOSIT,412.01
27795,6367,2023-04-12,INTEREST,293.96
27796,518,2025-04-14,FEE,170.84
27797,4703,2023-09-30,WITHDRAWAL,149.44
27798,4477,2024-05-26,TRANSFER,533.29
27799,2020,2024-11-24,INTEREST,471.79
27800,6416,2025-05-12,FEE,390.72
27801,5519,2023-04-02,INTEREST,855.12
27802,7574,2024-01-02,DEPOSIT,308.46
27803,6290,2023-12-23,TRANSFER,1316.93
27804,6578,2023-04-20,DEPOSIT,453.85
27805,4936,2024-01-09,WITHDRAWAL,125.01
27806,1930,2024-07-31,FEE,765.68
27807,4325,2024-02-12,FEE,130.37
27808,4839,2025-06-11,TRANSFER,8.62
27809,5681,2023-12-22,WITHDRAWAL,93.2
27810,4550,2024-05-07,INTEREST,304.53
27811,4459,2023-05-01,WITHDRAWAL,74.15
27812,1275,2024-07-09,DEPOSIT,689.74
27813,4490,2024-09-06,TRANSFER,510.15
27814,7463,2023-04-26,TRANSFER,417.65
27815,6714,2023-05-12,INTEREST,1524.96
27816,5831,2024-08-27,DEPOSIT,435.74
27817,2730,2024-02-20,DEPOSIT,689.01
27818,1325,2024-06-12,DEPOSIT,365.84
27819,6883,2024-01-31,INTEREST,205.88
27820,5148,2025-04-30,WITHDRAWAL,497.34
27821,601,2023-05-10,FEE,484.46
27822,4700,2025-02-21,TRANSFER,483.39
27823,7241,2023-12-29,TRANSFER,722.55
27824,1797,2024-03-17,INTEREST,115.42
27825,313,2024-01-15,INTEREST,496.26
27826,5200,2024-02-09,WITHDRAWAL,1553.43
27827,5149,2025-03-30,FEE,486.02
27828,4843,2025-03-13,INTEREST,579.6
27829,7479,2024-12-04,INTEREST,625.72
27830,663,2025-01-28,FEE,1648.02
27831,6201,2025-04-18,TRANSFER,225.2
27832,5778,2023-03-07,TRANSFER,680.41
27833,7578,2023-10-08,TRANSFER,392.77
27834,495,2025-05-24,WITHDRAWAL,70.49
27835,5253,2023-04-13,WITHDRAWAL,381.84
27836,3976,2025-03-06,DEPOSIT,379.57
27837,3048,2023-04-14,TRANSFER,279.36
27838,2195,2023-01-26,FEE,1095.18
27839,6373,2024-06-17,DEPOSIT,247.96
27840,3996,2025-03-06,FEE,596.84
27841,1732,2024-10-30,DEPOSIT,227.92
27842,7764,2024-12-26,WITHDRAWAL,441.85
27843,3634,2025-02-12,FEE,407.74
27844,2902,2023-05-28,DEPOSIT,766.01
27845,4428,2024-03-04,TRANSFER,40.15
27846,5569,2025-02-23,DEPOSIT,739.54
27847,776,2023-11-06,WITHDRAWAL,723.93
27848,3516,2023-10-11,INTEREST,513.68
27849,442,2023-03-25,FEE,219.65
27850,3049,2024-06-27,FEE,290.49
27851,411,2025-06-28,TRANSFER,739.9
27852,2261,2024-07-06,TRANSFER,1227.63
27853,109,2024-12-19,WITHDRAWAL,507.57
27854,7670,2025-03-03,DEPOSIT,176.29
27855,4641,2023-04-19,INTEREST,611.43
27856,3174,2023-11-10,FEE,652.71
27857,5601,2024-11-18,DEPOSIT,223.97
27858,4782,2024-05-27,DEPOSIT,360.3
27859,6565,2023-07-05,FEE,641.42
27860,5869,2024-03-16,WITHDRAWAL,1105.78
27861,2937,2023-01-23,DEPOSIT,743.35
27862,5573,2025-05-24,TRANSFER,649.37
27863,6783,2023-06-28,TRANSFER,314.77
27864,4830,2023-03-07,TRANSFER,624.37
27865,5827,2025-02-05,WITHDRAWAL,388.59
27866,2460,2023-03-22,WITHDRAWAL,221.76
27867,1727,2025-06-12,DEPOSIT,597.51
27868,3166,2024-11-06,INTEREST,525.4
27869,484,2023-05-15,TRANSFER,1021.02
27870,6915,2024-01-20,WITHDRAWAL,592.67
27871,6964,2024-05-03,FEE,1749.12
27872,4140,2024-01-22,INTEREST,219.14
27873,1340,2023-08-19,INTEREST,224.64
27874,6202,2025-05-20,TRANSFER,233.73
27875,607,2024-10-08,INTEREST,636.34
27876,5262,2025-02-05,DEPOSIT,1578.44
27877,2438,2025-06-18,TRANSFER,640.69
27878,6931,2024-07-23,FEE,525.83
27879,1470,2025-03-16,TRANSFER,248.55
27880,7173,2023-03-28,DEPOSIT,207.55
27881,3831,2023-03-27,TRANSFER,188.49
27882,5553,2025-04-30,TRANSFER,317.1
27883,435,2023-05-22,WITHDRAWAL,421.46
27884,4219,2023-10-27,INTEREST,277.83
27885,3062,2023-12-17,FEE,471.93
27886,1818,2024-02-02,FEE,272.64
27887,4722,2023-04-02,TRANSFER,589.36
27888,952,2023-04-11,WITHDRAWAL,240.27
27889,2807,2025-04-20,WITHDRAWAL,989.91
27890,876,2025-06-13,INTEREST,96.65
27891,6162,2024-01-24,INTEREST,103.18
27892,1509,2024-12-07,INTEREST,141.02
27893,4781,2023-11-20,INTEREST,893.29
27894,6655,2023-05-14,WITHDRAWAL,107.34
27895,7908,2023-12-05,INTEREST,268.38
27896,3295,2023-04-11,FEE,199.01
27897,6866,2024-10-31,TRANSFER,92.12
27898,6388,2023-08-31,TRANSFER,520.37
27899,4105,2024-11-02,TRANSFER,173.63
27900,3418,2023-01-05,INTEREST,668.3
27901,2946,2024-02-15,DEPOSIT,126.13
27902,4218,2025-04-03,FEE,413.55
27903,4576,2023-04-30,WITHDRAWAL,652.29
27904,5418,2024-02-25,FEE,1207.21
27905,7533,2025-04-03,FEE,276.94
27906,7494,2025-04-02,TRANSFER,24.93
27907,6996,2024-09-22,TRANSFER,1052.67
27908,2888,2025-06-20,DEPOSIT,223.09
27909,1133,2025-02-02,WITHDRAWAL,166.88
27910,2884,2025-01-07,DEPOSIT,709.78
27911,7001,2025-03-20,WITHDRAWAL,178.1
27912,4639,2025-03-12,FEE,959.95
27913,1146,2025-05-23,TRANSFER,323.9
27914,6419,2023-04-23,TRANSFER,167.88
27915,2119,2024-08-02,TRANSFER,107.79
27916,1199,2024-10-09,TRANSFER,964.41
27917,7461,2024-02-13,WITHDRAWAL,354.57
27918,7006,2024-02-28,FEE,167.59
27919,3547,2024-01-22,DEPOSIT,941.17
27920,1745,2023-10-07,DEPOSIT,543.05
27921,1760,2023-03-17,TRANSFER,310.72
27922,3091,2025-05-26,INTEREST,137.5
27923,1753,2024-05-22,DEPOSIT,549.24
27924,3165,2023-01-13,WITHDRAWAL,124.62
27925,3481,2023-01-04,FEE,415.3
27926,1077,2025-06-02,WITHDRAWAL,592.26
27927,1022,2023-07-17,TRANSFER,776.84
27928,992,2023-02-03,INTEREST,943.61
27929,7653,2023-04-25,DEPOSIT,371.77
27930,587,2024-09-18,TRANSFER,226.41
27931,7812,2024-04-17,DEPOSIT,558.46
27932,558,2024-06-21,TRANSFER,1141.28
27933,3487,2025-06-13,INTEREST,337.35
27934,1572,2024-04-17,INTEREST,118.93
27935,1156,2024-06-25,DEPOSIT,183.55
27936,642,2024-06-26,WITHDRAWAL,380.19
27937,4775,2024-03-19,INTEREST,995.91
27938,5363,2023-06-01,INTEREST,284.43
27939,7905,2024-01-04,TRANSFER,368.7
27940,3884,2025-03-28,FEE,344.4
27941,4187,2023-10-23,WITHDRAWAL,259.0
27942,5466,2024-09-05,WITHDRAWAL,797.45
27943,7059,2023-03-23,FEE,367.84
27944,7532,2024-01-21,TRANSFER,947.34
27945,7977,2024-11-07,DEPOSIT,484.8
27946,3194,2023-10-30,TRANSFER,515.49
27947,2407,2023-12-03,WITHDRAWAL,546.67
27948,5985,2023-07-13,TRANSFER,101.03
27949,3878,2024-06-30,DEPOSIT,391.5
27950,4042,2024-04-15,WITHDRAWAL,854.02
27951,2753,2024-05-14,WITHDRAWAL,64.26
27952,3186,2023-06-11,FEE,494.97
27953,419,2025-02-06,FEE,138.25
27954,4619,2023-08-06,FEE,271.39
27955,2235,2023-06-01,TRANSFER,415.8
27956,5198,2024-11-21,FEE,435.3
27957,7750,2023-09-16,DEPOSIT,867.46
27958,811,2023-01-08,DEPOSIT,281.32
27959,7655,2024-11-22,WITHDRAWAL,196.3
27960,1640,2024-09-20,INTEREST,943.75
27961,2905,2023-04-07,TRANSFER,105.32
27962,2775,2023-01-21,TRANSFER,421.23
27963,1654,2024-10-04,FEE,286.41
27964,4101,2024-06-09,TRANSFER,293.11
27965,5786,2025-03-12,INTEREST,852.06
27966,7890,2023-08-27,TRANSFER,1251.85
27967,6944,2023-03-03,INTEREST,196.37
27968,4399,2025-04-07,TRANSFER,273.57
27969,1976,2024-08-02,DEPOSIT,1231.8
27970,2005,2024-01-25,WITHDRAWAL,901.5
27971,6234,2023-08-02,TRANSFER,644.79
27972,2610,2024-02-27,TRANSFER,185.22
27973,6499,2025-03-30,DEPOSIT,663.32
27974,4298,2023-06-02,INTEREST,864.52
27975,5050,2024-07-18,TRANSFER,352.66
27976,1692,2024-05-21,TRANSFER,703.16
27977,5215,2024-10-06,FEE,574.47
27978,7759,2024-06-18,DEPOSIT,486.12
27979,4791,2024-05-05,WITHDRAWAL,346.12
27980,826,2024-08-23,TRANSFER,142.78
27981,5288,2024-12-18,INTEREST,310.23
27982,5109,2023-08-26,WITHDRAWAL,297.4
27983,3770,2024-02-21,DEPOSIT,224.4
27984,4093,2023-02-26,WITHDRAWAL,79.18
27985,430,2023-03-30,DEPOSIT,647.17
27986,3914,2024-08-14,FEE,169.42
27987,5805,2024-02-22,TRANSFER,739.39
27988,3722,2024-06-25,DEPOSIT,1025.34
27989,1382,2023-01-15,FEE,831.79
27990,6866,2025-05-07,INTEREST,553.78
27991,5936,2025-05-08,TRANSFER,506.52
27992,1756,2024-08-19,DEPOSIT,339.44
27993,2750,2023-07-21,TRANSFER,1071.33
27994,5916,2023-11-23,WITHDRAWAL,397.5
27995,6258,2023-09-21,WITHDRAWAL,289.87
27996,6136,2025-06-02,WITHDRAWAL,733.8
27997,6676,2023-06-16,FEE,298.06
27998,3672,2023-05-05,WITHDRAWAL,238.12
27999,4601,2024-01-16,FEE,339.61
28000,7494,2025-04-05,WITHDRAWAL,780.98
28001,5417,2023-08-04,FEE,1255.23
28002,5488,2023-05-30,TRANSFER,240.28
28003,2912,2023-09-16,DEPOSIT,341.3
28004,5894,2024-01-08,INTEREST,554.97
28005,1419,2023-05-28,TRANSFER,363.35
28006,7198,2023-08-16,TRANSFER,1488.36
28007,4483,2023-06-07,TRANSFER,240.45
28008,5064,2025-01-25,INTEREST,417.77
28009,1953,2023-09-03,FEE,468.45
28010,2102,2025-06-19,DEPOSIT,135.71
28011,2031,2024-12-08,INTEREST,534.55
28012,2735,2023-06-05,WITHDRAWAL,777.32
28013,979,2024-10-10,FEE,298.27
28014,762,2024-11-03,WITHDRAWAL,564.69
28015,6154,2023-07-15,FEE,522.8
28016,5907,2025-03-17,WITHDRAWAL,372.37
28017,7433,2023-08-14,INTEREST,178.4
28018,135,2023-09-05,INTEREST,448.52
28019,2621,2025-04-04,DEPOSIT,984.31
28020,2574,2023-05-24,FEE,397.98
28021,2306,2024-11-02,TRANSFER,729.24
28022,5526,2024-03-10,INTEREST,1260.37
28023,6588,2023-04-17,TRANSFER,193.88
28024,2349,2024-07-25,TRANSFER,726.24
28025,7956,2024-06-17,FEE,386.5
28026,5146,2023-09-15,TRANSFER,797.39
28027,5563,2025-06-22,WITHDRAWAL,372.85
28028,5111,2024-04-16,FEE,403.63
28029,3012,2023-03-19,WITHDRAWAL,68.29
28030,7207,2024-02-16,INTEREST,447.0
28031,5366,2023-11-20,TRANSFER,708.64
28032,7144,2023-04-01,INTEREST,425.59
28033,1687,2023-10-17,TRANSFER,1009.22
28034,7376,2024-05-31,FEE,400.91
28035,1689,2023-11-10,WITHDRAWAL,494.25
28036,4724,2023-12-25,FEE,365.68
28037,6345,2024-02-01,INTEREST,371.4
28038,3253,2023-07-13,TRANSFER,480.2
28039,381,2025-02-04,INTEREST,180.97
28040,1931,2024-05-24,DEPOSIT,317.47
28041,1817,2025-05-22,FEE,151.17
28042,6047,2024-03-10,FEE,680.54
28043,5294,2024-04-15,WITHDRAWAL,684.11
28044,4763,2023-12-16,FEE,334.8
28045,7012,2024-04-20,TRANSFER,438.74
28046,3391,2025-02-05,FEE,620.4
28047,1139,2025-04-06,TRANSFER,91.26
28048,6447,2023-04-14,INTEREST,288.96
28049,142,2023-04-16,FEE,309.04
28050,5911,2023-08-04,FEE,333.78
28051,4624,2023-06-09,FEE,516.11
28052,5268,2023-05-10,FEE,161.99
28053,1525,2025-03-27,TRANSFER,60.95
28054,5507,2023-05-22,FEE,261.08
28055,5894,2023-12-15,TRANSFER,638.21
28056,1053,2023-11-23,WITHDRAWAL,287.23
28057,6404,2024-08-27,TRANSFER,414.84
28058,5057,2023-02-28,INTEREST,392.45
28059,4210,2024-10-07,FEE,723.4
28060,2056,2025-03-14,DEPOSIT,382.95
28061,3376,2023-02-16,DEPOSIT,495.17
28062,6399,2025-02-22,DEPOSIT,72.16
28063,6228,2024-02-17,INTEREST,289.33
28064,5116,2025-04-06,WITHDRAWAL,478.86
28065,7184,2024-08-26,WITHDRAWAL,589.79
28066,3375,2025-04-26,TRANSFER,638.22
28067,3871,2024-01-26,TRANSFER,330.26
28068,6240,2023-01-18,INTEREST,299.96
28069,4218,2024-06-25,DEPOSIT,1289.14
28070,4322,2024-03-13,WITHDRAWAL,679.1
28071,4125,2024-10-23,DEPOSIT,363.47
28072,588,2024-10-17,WITHDRAWAL,613.09
28073,1348,2023-10-18,INTEREST,29.87
28074,7287,2024-08-25,DEPOSIT,378.21
28075,7339,2025-02-08,FEE,590.28
28076,34,2023-01-31,WITHDRAWAL,493.9
28077,7942,2023-12-27,TRANSFER,29.15
28078,5425,2025-05-23,INTEREST,623.1
28079,7356,2023-10-13,FEE,177.3
28080,1075,2023-10-20,WITHDRAWAL,527.77
28081,1545,2023-02-18,FEE,712.03
28082,2181,2023-04-24,WITHDRAWAL,501.47
28083,7534,2025-03-20,WITHDRAWAL,638.0
28084,3264,2024-09-13,FEE,1987.64
28085,528,2024-08-25,DEPOSIT,339.34
28086,3259,2023-05-06,DEPOSIT,504.21
28087,6328,2025-01-31,WITHDRAWAL,1263.2
28088,7361,2024-01-21,TRANSFER,81.18
28089,3156,2024-01-08,INTEREST,368.03
28090,896,2023-08-21,WITHDRAWAL,283.78
28091,4003,2024-09-26,FEE,451.89
28092,5514,2024-09-22,FEE,541.33
28093,5081,2023-07-18,FEE,306.97
28094,3759,2024-08-05,WITHDRAWAL,254.87
28095,1527,2024-11-23,DEPOSIT,423.81
28096,604,2024-12-23,WITHDRAWAL,413.33
28097,803,2023-12-19,WITHDRAWAL,961.71
28098,1086,2023-04-08,FEE,187.94
28099,2081,2025-06-01,DEPOSIT,700.73
28100,4589,2024-09-11,DEPOSIT,440.99
28101,143,2024-12-29,FEE,293.63
28102,3413,2024-06-26,TRANSFER,189.61
28103,1386,2025-03-17,WITHDRAWAL,27.09
28104,4219,2024-12-01,WITHDRAWAL,559.13
28105,1522,2025-01-13,TRANSFER,308.49
28106,5235,2024-05-20,TRANSFER,1369.93
28107,1909,2023-07-20,FEE,535.08
28108,5477,2024-11-08,FEE,499.58
28109,1418,2023-03-28,WITHDRAWAL,216.94
28110,3576,2023-02-25,DEPOSIT,824.04
28111,6736,2024-10-13,FEE,563.59
28112,6036,2024-01-13,TRANSFER,469.22
28113,754,2024-04-22,FEE,283.55
28114,7304,2023-09-19,TRANSFER,496.75
28115,6509,2025-01-29,DEPOSIT,345.65
28116,7775,2025-02-02,DEPOSIT,617.51
28117,4360,2023-10-31,FEE,724.48
28118,2042,2025-06-28,FEE,387.31
28119,7309,2023-08-12,INTEREST,683.04
28120,4184,2023-07-16,INTEREST,893.86
28121,2508,2024-08-09,TRANSFER,362.53
